Transaction_ID,Timestamp,Amount,Sender_ID,Receiver_ID,Transaction_Type,Merchant_Type,Device_ID,Location,Is_Fraud,Fraud_Type,Fraud_Probability,Status
UPI_1759727933_997,2025-10-06T10:48:53.297751,4352,user4998@upi,Merchant_209@upi,UPI,Travel,Device_1232,"18.5268, 73.8542",False,-,0.33095363577089854,COMPLETED
UPI_1759742378_544,2025-10-06T14:49:38.297751,6523,user5403@upi,Suspicious_14@upi,UPI,Unknown,Device_4167,"19.0760, 72.8777",True,Phishing Scam,0.4888140821246222,COMPLETED
Card_1759752827_911,2025-10-06T17:43:47.297751,4681,307054******2167,Merchant_984@card,Card,Online_Retail,Device_5212,"12.9695, 77.5900",False,-,0.05584313473219579,COMPLETED
Card_1759753356_891,2025-10-06T17:52:36.297751,4255,898004******1570,Merchant_548@card,Card,Entertainment,Device_8209,"13.0897, 80.2635",False,-,0.32922455029811354,COMPLETED
Card_1759755502_140,2025-10-06T18:28:22.297751,14567,452568******9961,Merchant_226@card,Card,Travel,Device_2758,"12.9652, 77.6032",False,-,0.2337244725166802,COMPLETED
Card_1759756476_282,2025-10-06T18:44:36.297751,1657,659884******7556,Merchant_905@card,Card,Entertainment,Device_9417,"23.0175, 72.5669",False,-,0.1939387405636316,COMPLETED
UPI_1759758938_365,2025-10-06T19:25:38.297751,8761,user7672@upi,Merchant_276@upi,UPI,Entertainment,Device_1491,"17.3778, 78.4783",False,-,0.08056430147293052,COMPLETED
Card_1759765694_872,2025-10-06T21:18:14.297751,4057,831312******3296,Merchant_908@card,Card,Online_Retail,Device_3756,"13.0750, 80.2722",False,-,0.18594149074849634,COMPLETED
Netbanking_1759799227_971,2025-10-07T06:37:07.297751,2079,ACC_94670,Merchant_133@netbanking,Netbanking,Travel,Device_9331,"18.5260, 73.8630",False,-,0.25415433349130345,COMPLETED
UPI_1759803485_32,2025-10-07T07:48:05.297751,1596,user1441@upi,Merchant_126@upi,UPI,Food,Device_4597,"18.5207, 73.8666",False,-,0.11422546677345997,COMPLETED
UPI_1759811489_80,2025-10-07T10:01:29.297751,5714,user4179@upi,Merchant_873@upi,UPI,Online_Retail,Device_5380,"13.0864, 80.2615",False,-,0.20156723352689984,COMPLETED
UPI_1759811689_341,2025-10-07T10:04:49.297751,90,user4132@upi,Test_Merchant_4@upi,UPI,Unknown,Device_7509,"12.9716, 77.5946",True,Small Testing,0.8991513011911382,COMPLETED
UPI_1759811754_557,2025-10-07T10:05:54.297751,7589,user7063@upi,Merchant_623@upi,UPI,Online_Retail,Device_6374,"19.0729, 72.8799",False,-,0.5557151444435113,COMPLETED
UPI_1759815581_301,2025-10-07T11:09:41.297751,1499,user2978@upi,Merchant_628@upi,UPI,Food,Device_3374,"22.5790, 88.3723",False,-,0.34522912307789694,COMPLETED
UPI_1759836256_307,2025-10-07T16:54:16.297751,3991,user7429@upi,Merchant_464@upi,UPI,Entertainment,Device_7855,"12.9642, 77.6003",False,-,0.21046703002291084,COMPLETED
UPI_1759837216_740,2025-10-07T17:10:16.297751,2148,user2175@upi,Merchant_480@upi,UPI,Food,Device_4803,"13.0766, 80.2724",False,-,0.07207433092007051,COMPLETED
Card_1759857387_158,2025-10-07T22:46:27.297751,348,573915******6057,Merchant_407@card,Card,Utilities,Device_5784,"19.0784, 72.8772",False,-,0.04610898129464881,COMPLETED
UPI_1759868794_413,2025-10-08T01:56:34.297751,3094,user3366@upi,Merchant_807@upi,UPI,Online_Retail,Device_5485,"17.3946, 78.4901",False,-,0.31990544519793634,COMPLETED
UPI_1759885537_231,2025-10-08T06:35:37.297751,1905,user2703@upi,Merchant_216@upi,UPI,Entertainment,Device_4652,"13.0894, 80.2638",False,-,0.05555443427027045,COMPLETED
UPI_1759892594_920,2025-10-08T08:33:14.297751,1401,user1047@upi,Merchant_541@upi,UPI,Entertainment,Device_1753,"18.5158, 73.8592",False,-,0.23596380085338603,COMPLETED
Card_1759894875_339,2025-10-08T09:11:15.297751,14407,132074******7410,Merchant_534@card,Card,Travel,Device_1875,"23.0239, 72.5751",False,-,0.307756641439811,COMPLETED
UPI_1759902277_914,2025-10-08T11:14:37.297751,4400,user4087@upi,Merchant_577@upi,UPI,Utilities,Device_6856,"28.6118, 77.2158",False,-,0.03922761859308142,COMPLETED
Card_1759936106_13,2025-10-08T20:38:26.297751,19660,790366******5490,Merchant_271@card,Card,Food,Device_2834,"28.6158, 77.2016",False,-,0.013418896429569026,COMPLETED
UPI_1759941619_754,2025-10-08T22:10:19.297751,2675,user8051@upi,Merchant_108@upi,UPI,Entertainment,Device_4357,"17.3905, 78.4907",False,-,0.07467270617051694,COMPLETED
Card_1759943189_739,2025-10-08T22:36:29.297751,4015,907406******2909,Merchant_953@card,Card,Online_Retail,Device_4102,"22.5675, 88.3632",False,-,0.13012391991868327,COMPLETED
UPI_1759949184_616,2025-10-09T00:16:24.297751,3356,user7219@upi,Merchant_667@upi,UPI,Utilities,Device_8935,"28.6110, 77.2141",False,-,0.4212822620656953,COMPLETED
Card_1759952053_228,2025-10-09T01:04:13.297751,4059,413007******9209,Merchant_160@card,Card,Entertainment,Device_1241,"28.6232, 77.2168",False,-,0.19035591400832874,COMPLETED
UPI_1759958226_593,2025-10-09T02:47:06.297751,3875,user5991@upi,Merchant_601@upi,UPI,Online_Retail,Device_3020,"22.5688, 88.3541",False,-,0.2771078687221253,COMPLETED
UPI_1759971020_652,2025-10-09T06:20:20.297751,8049,user2879@upi,Merchant_130@upi,UPI,Food,Device_1439,"12.9686, 77.6018",False,-,0.42439323167687515,COMPLETED
UPI_1759971048_742,2025-10-09T06:20:48.297751,2821,user2420@upi,Merchant_212@upi,UPI,Travel,Device_6932,"22.5819, 88.3717",False,-,0.20103539728768507,COMPLETED
UPI_1759988921_621,2025-10-09T11:18:41.297751,2773,user2403@upi,Merchant_386@upi,UPI,Food,Device_7824,"13.0917, 80.2760",False,-,0.19274196819902173,COMPLETED
UPI_1759992895_871,2025-10-09T12:24:55.297751,3793,user8849@upi,Merchant_104@upi,UPI,Travel,Device_5013,"28.6199, 77.2148",False,-,0.2226052301384027,COMPLETED
Card_1759993833_988,2025-10-09T12:40:33.297751,550,171188******7678,Merchant_596@card,Card,Online_Retail,Device_5631,"22.5754, 88.3619",False,-,0.09219810898190513,COMPLETED
UPI_1760000004_550,2025-10-09T14:23:24.297751,4359,user9136@upi,Suspicious_52@upi,UPI,Unknown,Device_3826,"23.0225, 72.5714",True,QR Code Scam,0.9398364971891984,COMPLETED
UPI_1760001239_22,2025-10-09T14:43:59.297751,2033,user6221@upi,Merchant_513@upi,UPI,Travel,Device_8048,"23.0279, 72.5705",False,-,0.15635968558004945,COMPLETED
UPI_1760010045_673,2025-10-09T17:10:45.297751,2427,user7217@upi,Merchant_709@upi,UPI,Entertainment,Device_5311,"19.0804, 72.8705",False,-,0.2933070496299031,COMPLETED
Card_1760012975_584,2025-10-09T17:59:35.297751,17457,149046******4036,Merchant_465@card,Card,Food,Device_8370,"22.5815, 88.3734",False,-,0.33199023963074037,COMPLETED
Card_1760014397_196,2025-10-09T18:23:17.297751,14048,958968******9911,Merchant_312@card,Card,Food,Device_7681,"13.0841, 80.2679",False,-,0.16071042112510087,COMPLETED
UPI_1760015575_976,2025-10-09T18:42:55.297751,202,user5584@upi,Merchant_750@upi,UPI,Travel,Device_4386,"19.0662, 72.8825",False,-,0.13683061104044184,COMPLETED
Netbanking_1760018783_648,2025-10-09T19:36:23.297751,4802,ACC_73224,Merchant_658@netbanking,Netbanking,Online_Retail,Device_5775,"23.0220, 72.5733",False,-,0.1877616552946458,COMPLETED
UPI_1760020685_820,2025-10-09T20:08:05.297751,4871,user7702@upi,Merchant_674@upi,UPI,Travel,Device_8925,"13.0918, 80.2615",False,-,0.15763425457432256,COMPLETED
Card_1760030073_475,2025-10-09T22:44:33.297751,4217,686379******8848,Merchant_122@card,Card,Travel,Device_9210,"17.3852, 78.4786",False,-,0.2470785607494584,COMPLETED
UPI_1760045278_994,2025-10-10T02:57:58.297751,165,user7219@upi,Merchant_714@upi,UPI,Food,Device_8935,"28.6180, 77.2171",False,-,0.09361455286481722,COMPLETED
UPI_1760047349_348,2025-10-10T03:32:29.297751,8927,user3358@upi,Merchant_883@upi,UPI,Online_Retail,Device_5734,"22.5755, 88.3656",False,-,0.30253401700462823,COMPLETED
UPI_1760050497_737,2025-10-10T04:24:57.297751,15640,user5751@upi,Merchant_930@upi,UPI,Travel,Device_2643,"28.6095, 77.2046",False,-,0.06705666595203721,COMPLETED
UPI_1760050688_316,2025-10-10T04:28:08.297751,2901,user4681@upi,Merchant_928@upi,UPI,Travel,Device_6032,"19.0843, 72.8759",False,-,0.3370116666785042,COMPLETED
Netbanking_1760052824_921,2025-10-10T05:03:44.297751,3930,ACC_31579,Merchant_599@netbanking,Netbanking,Travel,Device_7333,"12.9754, 77.6016",False,-,0.1824514599792389,COMPLETED
Card_1760055341_775,2025-10-10T05:45:41.297751,18627,653931******7554,Merchant_598@card,Card,Online_Retail,Device_1787,"13.0849, 80.2663",False,-,0.02410830406866578,COMPLETED
UPI_1760083691_499,2025-10-10T13:38:11.297751,2739,user8364@upi,Merchant_844@upi,UPI,Utilities,Device_6082,"28.6170, 77.2008",False,-,0.1866154597594356,COMPLETED
UPI_1760087634_467,2025-10-10T14:43:54.297751,1820,user9134@upi,Merchant_510@upi,UPI,Entertainment,Device_2413,"13.0754, 80.2646",False,-,0.5542037423476256,COMPLETED
UPI_1760090838_924,2025-10-10T15:37:18.297751,3869,user1215@upi,Merchant_831@upi,UPI,Online_Retail,Device_9344,"28.6120, 77.2139",False,-,0.028453643740541594,COMPLETED
Card_1760092001_611,2025-10-10T15:56:41.297751,26,117120******4777,Test_Merchant_27@card,Card,Unknown,Device_5701,"22.5726, 88.3639",True,Card Testing,0.11610238823547475,COMPLETED
UPI_1760096478_408,2025-10-10T17:11:18.297751,3693,user3815@upi,Merchant_281@upi,UPI,Utilities,Device_9742,"12.9727, 77.5972",False,-,0.31782357340648354,COMPLETED
UPI_1760111248_704,2025-10-10T21:17:28.297751,2597,user8775@upi,Merchant_367@upi,UPI,Utilities,Device_9636,"23.0249, 72.5791",False,-,0.08808970736243221,COMPLETED
UPI_1760142278_75,2025-10-11T05:54:38.297751,2140,user6275@upi,Merchant_361@upi,UPI,Utilities,Device_6150,"13.0739, 80.2735",False,-,0.019116626609315554,COMPLETED
UPI_1760142913_992,2025-10-11T06:05:13.297751,3372,user4927@upi,Merchant_545@upi,UPI,Travel,Device_8400,"12.9618, 77.5953",False,-,0.08842059367427534,COMPLETED
UPI_1760155320_693,2025-10-11T09:32:00.297751,704,user4932@upi,Merchant_967@upi,UPI,Online_Retail,Device_2979,"19.0811, 72.8682",False,-,0.07509246346902243,COMPLETED
Card_1760158649_796,2025-10-11T10:27:29.297751,1317,326559******2448,Merchant_197@card,Card,Travel,Device_8290,"13.0888, 80.2731",False,-,0.12241463925988424,COMPLETED
Card_1760159785_407,2025-10-11T10:46:25.297751,3858,689395******5341,Merchant_688@card,Card,Online_Retail,Device_1922,"28.6162, 77.2161",False,-,0.17901091580860445,COMPLETED
Card_1760165263_599,2025-10-11T12:17:43.297751,24772,442359******4119,Merchant_683@card,Card,Travel,Device_3103,"12.9650, 77.6040",False,-,0.18899292454993413,COMPLETED
UPI_1760202261_956,2025-10-11T22:34:21.297751,12881,user3742@upi,Merchant_200@upi,UPI,Travel,Device_1748,"28.6133, 77.2179",False,-,0.19230309408503485,COMPLETED
Netbanking_1760206802_996,2025-10-11T23:50:02.297751,21123,ACC_29817,Merchant_584@netbanking,Netbanking,Food,Device_9697,"28.6041, 77.2140",False,-,0.12713122588067566,COMPLETED
Card_1760209052_285,2025-10-12T00:27:32.297751,7889,966275******2399,Merchant_504@card,Card,Utilities,Device_3516,"13.0915, 80.2737",False,-,0.31498536162733975,COMPLETED
Card_1760219932_50,2025-10-12T03:28:52.297751,17835,454981******9900,Merchant_788@card,Card,Unknown,Unknown_Device_59,"17.3850, 78.4867",True,SIM Swap,0.7955037595251606,COMPLETED
Card_1760221052_255,2025-10-12T03:47:32.297751,1399,452555******7031,Merchant_828@card,Card,Food,Device_7958,"22.5795, 88.3696",False,-,0.021639324215013106,COMPLETED
UPI_1760225372_874,2025-10-12T04:59:32.297751,2620,user1102@upi,Merchant_729@upi,UPI,Entertainment,Device_7265,"18.5202, 73.8541",False,-,0.28845435263551905,COMPLETED
UPI_1760226412_445,2025-10-12T05:16:52.297751,2095,user2493@upi,Merchant_614@upi,UPI,Entertainment,Device_3620,"22.5646, 88.3650",False,-,0.2931070583697477,COMPLETED
UPI_1760228743_537,2025-10-12T05:55:43.297751,638,user6843@upi,Merchant_434@upi,UPI,Utilities,Device_8695,"22.5752, 88.3551",False,-,0.13044343532152103,COMPLETED
Card_1760237387_868,2025-10-12T08:19:47.297751,4335,466594******5812,Merchant_817@card,Card,Utilities,Device_2989,"28.6222, 77.2093",False,-,0.29456070702260967,COMPLETED
UPI_1760250910_218,2025-10-12T12:05:10.297751,949,user2736@upi,Merchant_975@upi,UPI,Utilities,Device_8440,"17.3929, 78.4776",False,-,0.24964149649000497,COMPLETED
Card_1760261569_294,2025-10-12T15:02:49.297751,4864,778814******4230,Merchant_739@card,Card,Travel,Device_1025,"28.6158, 77.2139",False,-,0.35538053267893044,COMPLETED
UPI_1760271920_417,2025-10-12T17:55:20.297751,1197,user3469@upi,Merchant_404@upi,UPI,Entertainment,Device_1284,"12.9686, 77.6006",False,-,0.23572672422104146,COMPLETED
Card_1760271971_34,2025-10-12T17:56:11.297751,90664,692616******4096,Merchant_518@card,Card,Food,Device_2373,"22.5826, 88.3697",False,-,0.10064038237592432,COMPLETED
UPI_1760287061_416,2025-10-12T22:07:41.297751,4769,user3208@upi,Merchant_130@upi,UPI,Online_Retail,Device_2135,"13.0802, 80.2757",False,-,0.2845378477124904,COMPLETED
Card_1760291105_603,2025-10-12T23:15:05.297751,2017,670507******5980,Merchant_812@card,Card,Travel,Device_3313,"12.9771, 77.5978",False,-,0.02828828049594701,COMPLETED
UPI_1760293734_331,2025-10-12T23:58:54.297751,14277,user5067@upi,Merchant_654@upi,UPI,Online_Retail,Device_2496,"23.0135, 72.5647",False,-,0.20020806419621237,COMPLETED
Card_1760295151_778,2025-10-13T00:22:31.297751,15361,330017******6080,Merchant_935@card,Card,Food,Device_4870,"12.9805, 77.5901",False,-,0.5503185185867063,COMPLETED
Netbanking_1760304837_797,2025-10-13T03:03:57.297751,18111,ACC_54892,Merchant_429@netbanking,Netbanking,Online_Retail,Device_2758,"17.3867, 78.4890",False,-,0.11038947550178091,COMPLETED
Card_1760309009_340,2025-10-13T04:13:29.297751,1679,264502******5391,Merchant_112@card,Card,Travel,Device_1232,"18.5155, 73.8507",False,-,0.1396135520542118,COMPLETED
UPI_1760327072_5,2025-10-13T09:14:32.297751,4030,user5365@upi,Merchant_391@upi,UPI,Food,Device_6624,"13.0804, 80.2718",False,-,0.2723009942327395,COMPLETED
UPI_1760329504_107,2025-10-13T09:55:04.297751,3296,user5271@upi,Merchant_282@upi,UPI,Utilities,Device_1770,"17.3897, 78.4787",False,-,0.23578796301297458,COMPLETED
Netbanking_1760331894_884,2025-10-13T10:34:54.297751,3018,ACC_17023,Merchant_997@netbanking,Netbanking,Online_Retail,Device_5551,"23.0211, 72.5628",False,-,0.29280890351382,COMPLETED
Card_1760332738_690,2025-10-13T10:48:58.297751,14539,186953******7552,Merchant_416@card,Card,Food,Device_4493,"17.3752, 78.4955",False,-,0.1696005295199065,COMPLETED
UPI_1760342605_465,2025-10-13T13:33:25.297751,3228,user3074@upi,Merchant_148@upi,UPI,Food,Device_2149,"18.5222, 73.8647",False,-,0.1784507353023362,COMPLETED
UPI_1760347268_829,2025-10-13T14:51:08.297751,18498,user7240@upi,Merchant_840@upi,UPI,Utilities,Device_9071,"17.3760, 78.4913",False,-,0.5783850498263456,COMPLETED
Card_1760354775_822,2025-10-13T16:56:15.297751,1485,428247******4372,Merchant_476@card,Card,Entertainment,Device_6870,"22.5754, 88.3592",False,-,0.15587367549833292,COMPLETED
UPI_1760358147_979,2025-10-13T17:52:27.297751,2668,user8741@upi,Merchant_955@upi,UPI,Online_Retail,Device_6212,"19.0804, 72.8776",False,-,0.03766601859459956,COMPLETED
UPI_1760369332_848,2025-10-13T20:58:52.297751,4972,user8884@upi,Merchant_246@upi,UPI,Food,Device_6446,"17.3841, 78.4911",False,-,0.1893687905195414,COMPLETED
UPI_1760383896_138,2025-10-14T01:01:36.297751,483,user6264@upi,Merchant_903@upi,UPI,Online_Retail,Device_9950,"28.6082, 77.2056",False,-,0.1556954431362708,COMPLETED
UPI_1760386743_198,2025-10-14T01:49:03.297751,1117,user2458@upi,Merchant_541@upi,UPI,Entertainment,Device_8094,"13.0922, 80.2705",False,-,0.3314562459087362,COMPLETED
UPI_1760390547_558,2025-10-14T02:52:27.297751,3725,user7093@upi,Merchant_702@upi,UPI,Utilities,Device_1475,"28.6107, 77.2139",False,-,0.32682733645088663,COMPLETED
UPI_1760392062_132,2025-10-14T03:17:42.297751,846,user3403@upi,Merchant_240@upi,UPI,Food,Device_1576,"17.3884, 78.4937",False,-,0.10787489040446856,COMPLETED
UPI_1760395380_201,2025-10-14T04:13:00.297751,16019,user1757@upi,Merchant_286@upi,UPI,Entertainment,Device_9111,"13.0883, 80.2781",False,-,0.05003928796424558,COMPLETED
UPI_1760396928_756,2025-10-14T04:38:48.297751,2588,user8022@upi,Merchant_427@upi,UPI,Online_Retail,Device_1272,"12.9654, 77.5892",False,-,0.4223271101817563,COMPLETED
Card_1760404986_360,2025-10-14T06:53:06.297751,3263,765193******1936,Merchant_533@card,Card,Utilities,Device_6112,"22.5632, 88.3722",False,-,0.13484224950290558,COMPLETED
UPI_1760405369_896,2025-10-14T06:59:29.297751,9150,user8000@upi,Merchant_197@upi,UPI,Food,Device_8239,"19.0783, 72.8768",False,-,0.28914843402509743,COMPLETED
UPI_1760409794_79,2025-10-14T08:13:14.297751,49493,user9302@upi,Merchant_532@upi,UPI,Unknown,Unknown_Device_27,"19.0760, 72.8777",True,Data Breach,0.6141527834847551,COMPLETED
UPI_1760426618_110,2025-10-14T12:53:38.297751,24817,user8549@upi,Merchant_914@upi,UPI,Travel,Device_1091,"19.0767, 72.8759",False,-,0.2739223984211124,COMPLETED
UPI_1760438650_905,2025-10-14T16:14:10.297751,93802,user5906@upi,Merchant_413@upi,UPI,Online_Retail,Device_8196,"22.5683, 88.3703",False,-,0.04471577190744047,COMPLETED
Card_1760438745_907,2025-10-14T16:15:45.297751,312,339275******4026,Merchant_423@card,Card,Travel,Device_4846,"22.5818, 88.3561",False,-,0.24800996291147648,COMPLETED
Card_1760477648_840,2025-10-15T03:04:08.297751,2683,565644******7768,Merchant_825@card,Card,Online_Retail,Device_7486,"17.3885, 78.4849",False,-,0.34925112684122417,COMPLETED
Card_1760483969_568,2025-10-15T04:49:29.297751,559,799062******5616,Merchant_858@card,Card,Entertainment,Device_3198,"13.0728, 80.2770",False,-,0.32540962798087253,COMPLETED
UPI_1760494011_130,2025-10-15T07:36:51.297751,2153,user2175@upi,Merchant_667@upi,UPI,Food,Device_4803,"13.0772, 80.2757",False,-,0.16206858144688358,COMPLETED
Card_1760497405_76,2025-10-15T08:33:25.297751,11482,269413******9612,Merchant_926@card,Card,Online_Retail,Device_4577,"17.3852, 78.4902",False,-,0.20732186929528099,COMPLETED
UPI_1760507683_528,2025-10-15T11:24:43.297751,4919,user7350@upi,Merchant_218@upi,UPI,Entertainment,Device_9172,"12.9666, 77.5940",False,-,0.05226092953701807,COMPLETED
UPI_1760510302_885,2025-10-15T12:08:22.297751,23780,user8321@upi,Merchant_284@upi,UPI,Online_Retail,Device_9589,"18.5157, 73.8514",False,-,0.26841302074468787,COMPLETED
UPI_1760514142_393,2025-10-15T13:12:22.297751,21441,user8518@upi,Merchant_890@upi,UPI,Online_Retail,Device_1490,"23.0160, 72.5736",False,-,0.27810772696359415,COMPLETED
UPI_1760516756_145,2025-10-15T13:55:56.297751,24579,user2740@upi,Merchant_876@upi,UPI,Travel,Device_7319,"19.0845, 72.8812",False,-,0.3425189192834305,COMPLETED
Netbanking_1760517852_439,2025-10-15T14:14:12.297751,3883,ACC_80023,Merchant_443@netbanking,Netbanking,Online_Retail,Device_4422,"17.3828, 78.4790",False,-,0.3115756237467141,COMPLETED
UPI_1760540591_666,2025-10-15T20:33:11.297751,2014,user3568@upi,Merchant_513@upi,UPI,Entertainment,Device_5501,"23.0192, 72.5651",False,-,0.18357863861028786,COMPLETED
UPI_1760543116_46,2025-10-15T21:15:16.297751,4407,user3547@upi,Merchant_647@upi,UPI,Food,Device_6811,"13.0784, 80.2786",False,-,0.07881042735000654,COMPLETED
UPI_1760554528_806,2025-10-16T00:25:28.297751,4282,user1630@upi,Merchant_568@upi,UPI,Travel,Device_5386,"19.0848, 72.8762",False,-,0.04776857026283689,COMPLETED
UPI_1760558403_659,2025-10-16T01:30:03.297751,3387,user4852@upi,Merchant_371@upi,UPI,Entertainment,Device_9456,"22.5808, 88.3606",False,-,0.3137835086961434,COMPLETED
Card_1760563984_263,2025-10-16T03:03:04.297751,20980,751894******9291,Merchant_739@card,Card,Utilities,Device_9715,"28.6087, 77.1998",False,-,0.12050689240343541,COMPLETED
UPI_1760569420_165,2025-10-16T04:33:40.297751,2762,user7708@upi,Merchant_949@upi,UPI,Food,Device_3711,"13.0920, 80.2733",False,-,0.3264623714576045,COMPLETED
UPI_1760569894_580,2025-10-16T04:41:34.297751,241,user7180@upi,Merchant_464@upi,UPI,Food,Device_8971,"28.6084, 77.2178",False,-,0.33356715992322356,COMPLETED
Card_1760573513_227,2025-10-16T05:41:53.297751,23470,382754******7308,Merchant_699@card,Card,Unknown,Unknown_Device_64,"12.9716, 77.5946",True,SIM Swap,0.47577425810178525,COMPLETED
UPI_1760580535_723,2025-10-16T07:38:55.297751,179,user4936@upi,Merchant_750@upi,UPI,Utilities,Device_4179,"23.0302, 72.5731",False,-,0.29458427418419775,COMPLETED
Netbanking_1760581990_256,2025-10-16T08:03:10.297751,23410,ACC_51803,Merchant_841@netbanking,Netbanking,Food,Device_6199,"13.0924, 80.2714",False,-,0.07223041789254045,COMPLETED
UPI_1760601391_363,2025-10-16T13:26:31.297751,3068,user3726@upi,Merchant_755@upi,UPI,Utilities,Device_5262,"13.0767, 80.2713",False,-,0.19285242733522623,COMPLETED
UPI_1760604375_462,2025-10-16T14:16:15.297751,178,user9696@upi,Merchant_417@upi,UPI,Online_Retail,Device_8717,"17.3929, 78.4817",False,-,0.17311278164884075,COMPLETED
UPI_1760614886_312,2025-10-16T17:11:26.297751,6214,user4977@upi,Merchant_708@upi,UPI,Travel,Device_7810,"18.5123, 73.8629",False,-,0.2965266999832876,COMPLETED
UPI_1760625451_900,2025-10-16T20:07:31.297751,15659,user3901@upi,Merchant_312@upi,UPI,Food,Device_4054,"18.5185, 73.8468",False,-,0.01997032680031077,COMPLETED
UPI_1760629756_432,2025-10-16T21:19:16.297751,1523,user2685@upi,Merchant_586@upi,UPI,Travel,Device_3207,"12.9772, 77.5918",False,-,0.07086916627180104,COMPLETED
Card_1760659931_827,2025-10-17T05:42:11.297751,2514,906367******4723,Merchant_142@card,Card,Entertainment,Device_6835,"23.0128, 72.5675",False,-,0.23690205424810445,COMPLETED
UPI_1760665672_966,2025-10-17T07:17:52.297751,4386,user7448@upi,Merchant_247@upi,UPI,Online_Retail,Device_3802,"12.9696, 77.5926",False,-,0.4919272017173226,COMPLETED
UPI_1760677736_856,2025-10-17T10:38:56.297751,271,user9074@upi,Merchant_365@upi,UPI,Food,Device_6080,"22.5648, 88.3568",False,-,0.10245224613158489,COMPLETED
UPI_1760682733_65,2025-10-17T12:02:13.297751,24724,user6144@upi,Merchant_969@upi,UPI,Travel,Device_2023,"19.0751, 72.8727",False,-,0.0709009619783775,COMPLETED
UPI_1760685458_469,2025-10-17T12:47:38.297751,691,user5692@upi,Merchant_424@upi,UPI,Food,Device_7385,"13.0836, 80.2804",False,-,0.22624311029802086,COMPLETED
UPI_1760688174_209,2025-10-17T13:32:54.297751,482,user7455@upi,Merchant_929@upi,UPI,Travel,Device_8083,"19.0773, 72.8765",False,-,0.16308138968727032,COMPLETED
Card_1760694731_726,2025-10-17T15:22:11.297751,5313,952667******3917,Merchant_225@card,Card,Utilities,Device_8017,"19.0790, 72.8822",False,-,0.29522535136716743,COMPLETED
UPI_1760698826_321,2025-10-17T16:30:26.297751,816,user8288@upi,Merchant_999@upi,UPI,Utilities,Device_7761,"18.5226, 73.8661",False,-,0.1309218488528447,COMPLETED
UPI_1760705334_590,2025-10-17T18:18:54.297751,3756,user9193@upi,Merchant_140@upi,UPI,Online_Retail,Device_8207,"17.3817, 78.4793",False,-,0.17452674644924185,COMPLETED
UPI_1760715426_154,2025-10-17T21:07:06.297751,36597,user5746@upi,Merchant_183@upi,UPI,Unknown,Unknown_Device_33,"12.9716, 77.5946",True,SIM Swap,0.6775874496197731,COMPLETED
Card_1760718616_965,2025-10-17T22:00:16.297751,3260,542685******2217,Merchant_795@card,Card,Online_Retail,Device_5904,"18.5263, 73.8575",False,-,0.29653393539447753,COMPLETED
UPI_1760732710_425,2025-10-18T01:55:10.297751,24891,user8302@upi,Merchant_207@upi,UPI,Utilities,Device_6609,"12.9769, 77.5955",False,-,0.025462692531827952,COMPLETED
Netbanking_1760738471_705,2025-10-18T03:31:11.297751,1765,ACC_42007,Merchant_398@netbanking,Netbanking,Entertainment,Device_7530,"17.3879, 78.4883",False,-,0.11796260021487211,COMPLETED
Card_1760751451_309,2025-10-18T07:07:31.297751,19142,317490******5707,Merchant_741@card,Card,Food,Device_1587,"18.5214, 73.8516",False,-,0.2191079949763907,COMPLETED
UPI_1760754278_118,2025-10-18T07:54:38.297751,573,user2316@upi,Merchant_712@upi,UPI,Food,Device_8913,"17.3917, 78.4948",False,-,0.1426710717783082,COMPLETED
UPI_1760756135_245,2025-10-18T08:25:35.297751,4441,user3358@upi,Merchant_599@upi,UPI,Travel,Device_5734,"22.5643, 88.3670",False,-,0.13322859525796843,COMPLETED
UPI_1760756520_890,2025-10-18T08:32:00.297751,2916,user9377@upi,Merchant_663@upi,UPI,Travel,Device_7449,"12.9742, 77.5914",False,-,0.10560505960652009,COMPLETED
UPI_1760764326_517,2025-10-18T10:42:06.297751,2824,user2691@upi,Merchant_879@upi,UPI,Entertainment,Device_4960,"23.0240, 72.5658",False,-,0.2688181697629665,COMPLETED
Card_1760764959_10,2025-10-18T10:52:39.297751,2726,863155******7238,Merchant_707@card,Card,Food,Device_3865,"28.6166, 77.2172",False,-,0.2920823850603868,COMPLETED
Card_1760767920_525,2025-10-18T11:42:00.297751,3812,452568******9961,Merchant_704@card,Card,Travel,Device_2758,"12.9720, 77.5889",False,-,0.08081774630042808,COMPLETED
Card_1760789708_679,2025-10-18T17:45:08.297751,162,872867******1340,Merchant_536@card,Card,Entertainment,Device_3117,"19.0782, 72.8823",False,-,0.11074608349134135,COMPLETED
Netbanking_1760795774_278,2025-10-18T19:26:14.297751,10305,ACC_83844,Merchant_704@netbanking,Netbanking,Online_Retail,Device_2408,"13.0780, 80.2619",False,-,0.10444248895210051,COMPLETED
UPI_1760804538_108,2025-10-18T21:52:18.297751,14689,user8241@upi,Merchant_716@upi,UPI,Travel,Device_4768,"23.0299, 72.5619",False,-,0.2753779896366183,COMPLETED
Card_1760805462_49,2025-10-18T22:07:42.297751,34578,925777******4025,Merchant_965@card,Card,Unknown,Unknown_Device_46,"22.5726, 88.3639",True,SIM Swap,0.8465716028356265,COMPLETED
